message_id,timestamp,channel,label,scam_type,language,message_text_original,message_text_english,message_text_roman,sender_type,contains_url,urgency_words,threat_words,financial_keywords,confidence,annotator_id,notes,scam_indicators,target_entity,risk_severity
ISDD_WHATSAPP_01026,2026-05-12T10:05:00Z,WHATSAPP,1,FAKE_JOB_OFFER,english,"Work from home! Earn ₹10,000 per day. No experience. Register: http://sample-fraud.invalid/claim [v1026]","Work from home! Earn ₹10,000 per day. No experience. Register: http://sample-fraud.invalid/claim [v1026]","WFH earn Rs 10,000/day. Register: http://sample-fraud.invalid/claim",unknown,True,False,False,False,0.88,SYNTH_ISDD,Synthetic FAKE_JOB_OFFER sample for ISDD v1.0,financial_keywords|suspicious_link|urgent_language,EMPLOYER/JOB_SITE,high
ISDD_EMAIL_00888,2026-05-12T10:16:00Z,SMS,0,,tamil,நாளை கூட்டம் 3 மணிக்கு. வருவீர்களா? (44) [v888],Meeting tomorrow at 3 PM. Will you come? (44) [v888],Naalai meeting 3 mani (44),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_00891,2026-05-12T10:49:00Z,WHATSAPP,1,UPI_FRAUD,hinglish,URGENT: Your WhatsApp Pay UPI is blocked. Update now http://sample-fraud.invalid/claim else account close.,URGENT: Your WhatsApp Pay UPI is blocked. Update now http://sample-fraud.invalid/claim else account close.,URGENT: Your WhatsApp Pay UPI blocked. Update now http://sample-fraud.invalid/claim,unknown,True,True,True,True,0.92,SYNTH_ISDD,Synthetic UPI_FRAUD sample for ISDD v1.0,urgent_language|account_threat|suspicious_link|impersonation,WHATSAPP_PAY,high
ISDD_SMS_00680,2026-05-12T10:10:00Z,SMS,1,KYC_FRAUD,hindi,आपका आधार KYC needs update है। अपडेट करें: http://training-only.invalid/pay [v680],Your Aadhar KYC needs update. Update: http://training-only.invalid/pay [v680],Aapka Aadhar KYC needs update hai. Update karein: http://training-only.invalid/pay,unknown,True,False,False,True,0.9,SYNTH_ISDD,Synthetic KYC_FRAUD sample for ISDD v1.0,urgent_language|personal_info_request|suspicious_link,AADHAR/UIDAI,high
ISDD_EMAIL_00467,2026-05-12T10:53:00Z,SMS,0,,hinglish,"Bro send me the project file when free, no rush. (23) [v467]","Bro send me the project file when free, no rush. (23) [v467]",Send project file when free (23),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_WHATSAPP_01408,2026-05-12T10:42:00Z,WHATSAPP,0,,tamil,நாளை கூட்டம் 3 மணிக்கு. வருவீர்களா? (14) [v1408],Meeting tomorrow at 3 PM. Will you come? (14) [v1408],Naalai meeting 3 mani (14),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_WHATSAPP_00998,2026-05-12T10:47:00Z,WHATSAPP,0,,tamil,நாளை கூட்டம் 3 மணிக்கு. வருவீர்களா? (4) [v998],Meeting tomorrow at 3 PM. Will you come? (4) [v998],Naalai meeting 3 mani (4),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_00424,2026-05-12T10:30:00Z,SMS,1,KYC_FRAUD,hinglish,"Dear user, KYC pending for bank account. Complete on http://demo-scam-lab.invalid/kyc before midnight.","Dear user, KYC pending for bank account. Complete on http://demo-scam-lab.invalid/kyc before midnight.",KYC pending. Complete on http://demo-scam-lab.invalid/kyc before midnight,unknown,True,False,False,True,0.9,SYNTH_ISDD,Synthetic KYC_FRAUD sample for ISDD v1.0,urgent_language|personal_info_request|suspicious_link,AADHAR/UIDAI,high
ISDD_EMAIL_01796,2026-05-12T10:40:00Z,SMS,0,,marathi,तुझा प्रोजेक्ट मी पाहिला. छान आहे! (8) [v1796],I saw your project. It looks great! (8) [v1796],Tujha project changla aahe (8),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_WHATSAPP_01040,2026-05-12T10:39:00Z,WHATSAPP,1,FAKE_JOB_OFFER,hindi,"सरकारी नौकरी: ₹5,00,000 महीना। तुरंत रजिस्टर: http://demo-scam-lab.invalid/kyc [v1040]","Government job: ₹5,00,000/month. Register now: http://demo-scam-lab.invalid/kyc [v1040]","Sarkari naukri Rs 5,00,000/month. Register: http://demo-scam-lab.invalid/kyc",unknown,True,False,False,True,0.88,SYNTH_ISDD,Synthetic FAKE_JOB_OFFER sample for ISDD v1.0,financial_keywords|suspicious_link|urgent_language,EMPLOYER/JOB_SITE,high
ISDD_WHATSAPP_00260,2026-05-12T10:44:00Z,EMAIL,0,,english,Reminder: Team standup at 10 AM in Room 204. (16) [v260],Reminder: Team standup at 10 AM in Room 204. (16) [v260],Standup 10 AM room 204 (16),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_01590,2026-05-12T10:32:00Z,EMAIL,0,,english,Your order #48291 has been delivered. Thank you for shopping.,Your order #48291 has been delivered.,Order delivered thank you,personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_WHATSAPP_01588,2026-05-12T10:49:00Z,WHATSAPP,1,FAKE_JOB_OFFER,english,"Work from home! Earn ₹5,00,000 per day. No experience. Register: http://isdd-synthetic.invalid/update [v1588]","Work from home! Earn ₹5,00,000 per day. No experience. Register: http://isdd-synthetic.invalid/update [v1588]","WFH earn Rs 5,00,000/day. Register: http://isdd-synthetic.invalid/update",unknown,True,False,False,False,0.88,SYNTH_ISDD,Synthetic FAKE_JOB_OFFER sample for ISDD v1.0,financial_keywords|suspicious_link|urgent_language,EMPLOYER/JOB_SITE,high
ISDD_SMS_00689,2026-05-12T10:59:00Z,SMS,1,KYC_FRAUD,marathi,PAN verification expire हो रहा है. लगेच: http://isdd-synthetic.invalid/update [v689],PAN verification expire हो रहा है. Immediately: http://isdd-synthetic.invalid/update [v689],PAN verification expire हो रहा है. Lagech: http://isdd-synthetic.invalid/update,unknown,True,True,True,True,0.9,SYNTH_ISDD,Synthetic KYC_FRAUD sample for ISDD v1.0,urgent_language|personal_info_request|suspicious_link,AADHAR/UIDAI,high
ISDD_WHATSAPP_01755,2026-05-12T10:58:00Z,SMS,0,,hindi,"माँ, मैं होस्टल पहुँच गया। एक घंटे बाद कॉल करूँगा। (17) [v1755]","Mom, I reached the hostel. Will call in an hour. (17) [v1755]","Maa, hostel pahunch gaya. (17)",personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_EMAIL_00417,2026-05-12T10:47:00Z,SMS,0,,hinglish,"Bro send me the project file when free, no rush. (23) [v417]","Bro send me the project file when free, no rush. (23) [v417]",Send project file when free (23),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_01562,2026-05-12T10:43:00Z,SMS,0,,english,Sneha [v1562],Sneha [v1562],Sneha,personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_EMAIL_00148,2026-05-12T10:53:00Z,SMS,0,,tamil,நாளை கூட்டம் 3 மணிக்கு. வருவீர்களா? (4) [v148],Meeting tomorrow at 3 PM. Will you come? (4) [v148],Naalai meeting 3 mani (4),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_EMAIL_00400,2026-05-12T10:35:00Z,SMS,0,,english,Reminder: Team standup at 10 AM in Room 204. (6) [v400],Reminder: Team standup at 10 AM in Room 204. (6) [v400],Standup 10 AM room 204 (6),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_WHATSAPP_00797,2026-05-12T10:09:00Z,WHATSAPP,0,,hinglish,"Bro send me the project file when free, no rush. (3) [v797]","Bro send me the project file when free, no rush. (3) [v797]",Send project file when free (3),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_EMAIL_01950,2026-05-12T10:08:00Z,SMS,1,BANK_IMPERSONATION,hinglish,SBI Alert: Unusual activity. Verify account: http://demo-scam-lab.invalid/kyc [v1950],SBI Alert: Unusual activity. Verify account: http://demo-scam-lab.invalid/kyc [v1950],SBI alert verify: http://demo-scam-lab.invalid/kyc,unknown,True,False,False,True,0.94,SYNTH_ISDD,Synthetic BANK_IMPERSONATION sample for ISDD v1.0,banking_impersonation|account_threat|suspicious_link,SBI_BANK,high
ISDD_WHATSAPP_00025,2026-05-12T10:28:00Z,WHATSAPP,0,,english,Isha [v25],Isha [v25],Isha,personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_WHATSAPP_00871,2026-05-12T10:04:00Z,EMAIL,0,,hindi,"माँ, मैं होस्टल पहुँच गया। एक घंटे बाद कॉल करूँगा। (27) [v871]","Mom, I reached the hostel. Will call in an hour. (27) [v871]","Maa, hostel pahunch gaya. (27)",personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_EMAIL_01330,2026-05-12T10:30:00Z,WHATSAPP,0,,english,Reminder: Team standup at 10 AM in Room 204. (36) [v1330],Reminder: Team standup at 10 AM in Room 204. (36) [v1330],Standup 10 AM room 204 (36),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_00497,2026-05-12T10:51:00Z,SMS,1,LOTTERY_PRIZE_SCAM,english,"Congratulations! You won ₹25,000 in lucky draw. Claim: http://training-only.invalid/pay [v497]","Congratulations! You won ₹25,000 in lucky draw. Claim: http://training-only.invalid/pay [v497]","You won Rs 25,000. Claim: http://training-only.invalid/pay",unknown,True,False,False,False,0.87,SYNTH_ISDD,Synthetic LOTTERY_PRIZE_SCAM sample for ISDD v1.0,urgent_language|suspicious_link|impersonation,LOTTERY_ORGANIZATION,medium
ISDD_WHATSAPP_00837,2026-05-12T10:35:00Z,EMAIL,0,,hinglish,"Bro send me the project file when free, no rush. (43) [v837]","Bro send me the project file when free, no rush. (43) [v837]",Send project file when free (43),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_01158,2026-05-12T10:50:00Z,SMS,1,UPI_FRAUD,hinglish,URGENT: Your Google Pay UPI is blocked. Update now http://demo-scam-lab.invalid/kyc else account close.,URGENT: Your Google Pay UPI is blocked. Update now http://demo-scam-lab.invalid/kyc else account close.,URGENT: Your Google Pay UPI blocked. Update now http://demo-scam-lab.invalid/kyc,unknown,True,True,True,True,0.92,SYNTH_ISDD,Synthetic UPI_FRAUD sample for ISDD v1.0,urgent_language|account_threat|suspicious_link|impersonation,GOOGLE_PAY,high
ISDD_SMS_00518,2026-05-12T10:18:00Z,SMS,1,BANK_IMPERSONATION,hindi,आपके ICICI खाते में संदिग्ध लेनदेन। तुरंत सत्यापित करें: http://sample-fraud.invalid/claim [v518],Suspicious transaction in your ICICI account. Verify immediately: http://sample-fraud.invalid/claim [v518],ICICI khate me sandigdh len den. Turant verify: http://sample-fraud.invalid/claim,unknown,True,False,False,False,0.96,SYNTH_ISDD,Synthetic BANK_IMPERSONATION sample for ISDD v1.0,banking_impersonation|urgency_with_fear|suspicious_link,ICICI_BANK,critical
ISDD_SMS_01652,2026-05-12T10:05:00Z,SMS,1,BANK_IMPERSONATION,hindi,आपके ICICI खाते में संदिग्ध लेनदेन। तुरंत सत्यापित करें: http://isdd-synthetic.invalid/update [v1652],Suspicious transaction in your ICICI account. Verify immediately: http://isdd-synthetic.invalid/update [v1652],ICICI khate me sandigdh len den. Turant verify: http://isdd-synthetic.invalid/update,unknown,True,False,False,False,0.96,SYNTH_ISDD,Synthetic BANK_IMPERSONATION sample for ISDD v1.0,banking_impersonation|urgency_with_fear|suspicious_link,ICICI_BANK,critical
ISDD_WHATSAPP_00473,2026-05-12T10:16:00Z,WHATSAPP,1,FAKE_JOB_OFFER,hindi,"सरकारी नौकरी: ₹5,00,000 महीना। तुरंत रजिस्टर: http://example-training.invalid/verify [v473]","Government job: ₹5,00,000/month. Register now: http://example-training.invalid/verify [v473]","Sarkari naukri Rs 5,00,000/month. Register: http://example-training.invalid/verify",unknown,True,False,False,False,0.88,SYNTH_ISDD,Synthetic FAKE_JOB_OFFER sample for ISDD v1.0,financial_keywords|suspicious_link|urgent_language,EMPLOYER/JOB_SITE,high
ISDD_SMS_01769,2026-05-12T10:03:00Z,WHATSAPP,0,,marathi,मी तुम्हाला संध्याकाळी भेटू. ठीक आहे का? (31) [v1769],I will meet you this evening. OK? (31) [v1769],Mi tumhala sandhyakali bhetu. (31),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_00791,2026-05-12T10:57:00Z,SMS,1,LOTTERY_PRIZE_SCAM,hinglish,"Amazon raffle winner! ₹25,000 prize. Click http://example-training.invalid/verify to redeem.","Amazon raffle winner! ₹25,000 prize. Click http://example-training.invalid/verify to redeem.","Amazon raffle winner Rs 25,000. Click http://example-training.invalid/verify",unknown,True,False,False,False,0.87,SYNTH_ISDD,Synthetic LOTTERY_PRIZE_SCAM sample for ISDD v1.0,urgent_language|suspicious_link|impersonation,LOTTERY_ORGANIZATION,medium
ISDD_WHATSAPP_00759,2026-05-12T10:00:00Z,WHATSAPP,1,FAKE_JOB_OFFER,hindi,"सरकारी नौकरी: ₹5,00,000 महीना। तुरंत रजिस्टर: http://isdd-synthetic.invalid/update [v759]","Government job: ₹5,00,000/month. Register now: http://isdd-synthetic.invalid/update [v759]","Sarkari naukri Rs 5,00,000/month. Register: http://isdd-synthetic.invalid/update",unknown,True,False,False,False,0.88,SYNTH_ISDD,Synthetic FAKE_JOB_OFFER sample for ISDD v1.0,financial_keywords|suspicious_link|urgent_language,EMPLOYER/JOB_SITE,high
ISDD_EMAIL_00724,2026-05-12T10:31:00Z,SMS,0,,hindi,"नमस्ते, कल मीटिंग 2 बजे है। कृपया आ जाइए। (30) [v724]","Hi, meeting tomorrow at 2 PM. Please come. (30) [v724]","Namaste, kal meeting 2 baje hai. (30)",personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_00986,2026-05-12T10:45:00Z,SMS,1,KYC_FRAUD,marathi,PAN verification अनिवार्य है. लगेच: http://sample-fraud.invalid/claim [v986],PAN verification अनिवार्य है. Immediately: http://sample-fraud.invalid/claim [v986],PAN verification अनिवार्य है. Lagech: http://sample-fraud.invalid/claim,unknown,True,True,False,True,0.9,SYNTH_ISDD,Synthetic KYC_FRAUD sample for ISDD v1.0,urgent_language|personal_info_request|suspicious_link,AADHAR/UIDAI,high
ISDD_SMS_00662,2026-05-12T10:31:00Z,SMS,1,UPI_FRAUD,english,Alert: BHIM UPI payment failed. Re-verify UPI at http://demo-scam-lab.invalid/kyc [v662],Alert: BHIM UPI payment failed. Re-verify UPI at http://demo-scam-lab.invalid/kyc [v662],Alert: BHIM UPI payment failed. Re-verify at http://demo-scam-lab.invalid/kyc,unknown,True,False,False,True,0.92,SYNTH_ISDD,Synthetic UPI_FRAUD sample for ISDD v1.0,urgent_language|account_threat|suspicious_link|impersonation,BHIM_UPI,high
ISDD_SMS_01282,2026-05-12T10:45:00Z,SMS,1,KYC_FRAUD,hinglish,"Dear user, KYC pending for bank account. Complete on http://example-training.invalid/verify before midnight.","Dear user, KYC pending for bank account. Complete on http://example-training.invalid/verify before midnight.",KYC pending. Complete on http://example-training.invalid/verify before midnight,unknown,True,False,False,True,0.9,SYNTH_ISDD,Synthetic KYC_FRAUD sample for ISDD v1.0,urgent_language|personal_info_request|suspicious_link,AADHAR/UIDAI,high
ISDD_WHATSAPP_01498,2026-05-12T10:51:00Z,EMAIL,0,,tamil,நாளை கூட்டம் 3 மணிக்கு. வருவீர்களா? (4) [v1498],Meeting tomorrow at 3 PM. Will you come? (4) [v1498],Naalai meeting 3 mani (4),personal,False,False,False,False,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_01717,2026-05-12T10:38:00Z,SMS,0,,english,OTP for login to your trading app is 839201. Do not share with anyone. (29) [v1717],OTP for login is 839201. Do not share. (29) [v1717],OTP 839201 do not share (29),personal,False,False,False,True,0.98,SYNTH_ISDD,Legitimate communication sample,,NONE,low
ISDD_SMS_00358,2026-05-12T10:14:00Z,WHATSAPP,1,UPI_FRAUD,english,Alert: Google Pay payment failed. Re-verify UPI at http://example-training.invalid/verify [v358],Alert: Google Pay payment failed. Re-verify UPI at http://example-training.invalid/verify [v358],Alert: Google Pay payment failed. Re-verify at http://example-training.invalid/verify,unknown,True,False,False,True,0.92,SYNTH_ISDD,Synthetic UPI_FRAUD sample for ISDD v1.0,urgent_language|account_threat|suspicious_link|impersonation,GOOGLE_PAY,high
ISDD_SMS_01460,2026-05-12T10:20:00Z,WHATSAPP,1,UPI_FRAUD,hinglish,URGENT: Your BHIM UPI UPI is blocked. Update now http://example-training.invalid/verify else account close.,URGENT: Your BHIM UPI UPI is blocked. Update now http://example-training.invalid/verify else account close.,URGENT: Your BHIM UPI UPI blocked. Update now http://example-training.invalid/verify,unknown,True,True,True,True,0.92,SYNTH_ISDD,Synthetic UPI_FRAUD sample for ISDD v1.0,urgent_language|account_threat|suspicious_link|impersonation,BHIM_UPI,high
ISDD_SMS_00625,2026-05-12T10:43:00Z,WHATSAPP,1,UPI_FRAUD,marathi,तुमचे PhonePe खाते ब्लॉक झाले. लगेच लिंक उघडा: http://training-only.invalid/pay [v625],Your PhonePe account is blocked. Open link immediately: http://training-only.invalid/pay [v625],Tumche PhonePe khate block zale. Lagech link ughda: http://training-only.invalid/pay,unknown,True,True,True,False,0.92,SYNTH_ISDD,Synthetic UPI_FRAUD sample for ISDD v1.0,urgent_language|account_threat|suspicious_link|impersonation,PHONEPE,high
